optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
rmsprop,52.55,51.675,38.8186,2,391.5027,16,0.05303,0.97396
adadelta,52.025,25.775,36.4844,2,174.0012,6,0.98035,0.39062
adagrad,52.975,51.775,40.0132,2,174.0012,15,0.28276,0.89583
adam,58.125,51.0,33.0517,2,174.0012,16,0.07957,0.97396
adamax,59.05,17.9,47.6156,2,348.0024,15,0.16246,0.93229
ftrl,52.95,54.825,48.6025,2,391.5027,15,0.2848,0.88021
nadam,49.05,56.55,36.9891,2,130.5009,15,0.08296,0.97396
sgd,45.9,56.525,41.4616,2,304.5021,15,0.06335,0.97917
rmsprop,54.9,48.6,37.5635,2,217.5015,16,0.05644,0.97917
adadelta,50.225,55.775,34.8203,2,348.0024,10,0.72441,0.52083
adagrad,48.1,31.975,39.7602,2,261.0018,15,0.29847,0.86979
adam,53.15,45.25,37.6616,2,217.5015,15,0.10547,0.94271
adamax,48.0,48.65,34.493,2,304.5021,16,0.1562,0.93229
ftrl,50.325,54.65,35.0867,2,217.5015,16,0.26091,0.94792
nadam,57.425,32.325,38.5567,2,174.0012,16,0.07091,0.98958
sgd,43.725,52.2,37.0615,2,435.0031,15,0.12493,0.96354
rmsprop,48.0,47.825,37.3984,2,130.5009,16,0.07244,0.96875
adadelta,51.225,54.45,32.5826,2,43.5003,7,0.67382,0.52083
adagrad,42.675,48.05,34.8942,2,174.0012,16,0.2982,0.86979
adam,48.675,55.35,39.773,2,435.0031,15,0.10171,0.97396
adamax,50.625,47.425,39.6675,2,348.0024,15,0.17686,0.93229
ftrl,54.675,40.775,39.9687,2,348.0024,16,0.21345,0.95312
nadam,55.45,52.425,39.6579,2,261.0018,16,0.08775,0.96354
sgd,59.125,29.525,38.0332,2,174.0012,16,0.0531,0.97917
rmsprop,59.575,40.9,29.6643,2,43.5003,16,0.19319,0.96354
adadelta,60.35,33.775,35.1129,2,304.5021,8,0.76599,0.5
adagrad,57.35,29.25,41.8014,2,435.0031,13,0.36344,0.83854
adam,41.7,52.5,37.6549,2,87.0006,16,0.06195,0.98438
adamax,49.15,32.225,35.9551,2,43.5003,15,0.13632,0.9375
ftrl,55.0,55.6,32.7813,2,348.0024,16,0.25684,0.94792
nadam,53.525,50.625,39.5142,2,391.5027,16,0.12978,0.95312
sgd,42.425,53.275,37.6706,2,435.0031,16,0.08031,0.97396
rmsprop,51.0,49.075,31.1567,2,130.5009,16,0.09195,0.97396
adadelta,50.3,51.2,35.2356,2,130.5009,6,0.79534,0.48438
adagrad,41.675,53.425,34.3464,2,130.5009,16,0.27155,0.89062
adam,57.95,64.425,30.0091,2,43.5003,16,0.0522,0.98958
adamax,49.375,58.025,37.039,2,130.5009,16,0.16988,0.90625
ftrl,46.75,59.825,40.0974,2,348.0024,16,0.28212,0.90625
nadam,55.875,57.45,34.4357,2,348.0024,16,0.05719,0.98438
sgd,48.25,46.55,39.4336,2,217.5015,16,0.0917,0.95833
rmsprop,59.325,61.25,31.6172,2,348.0024,14,0.10346,0.95833
adadelta,59.35,23.3,34.5972,2,43.5003,8,0.7753,0.54167
adagrad,43.1,46.95,49.056,2,348.0024,14,0.32898,0.86458
adam,51.75,50.575,39.8291,2,435.0031,15,0.14388,0.9375
adamax,60.2,56.325,31.5057,2,391.5027,14,0.15166,0.9375
ftrl,49.8,52.675,39.7891,2,304.5021,14,0.34061,0.86458
nadam,58.8,62.925,34.0386,2,217.5015,16,0.05392,0.97396
sgd,39.2,51.425,41.5734,2,43.5003,16,0.05111,0.97917
rmsprop,52.05,58.15,30.6725,2,130.5009,16,0.05513,0.97396
adadelta,59.25,64.25,30.1596,2,174.0012,5,0.73151,0.51042
adagrad,54.6,45.5,37.7674,2,304.5021,15,0.33222,0.82292
adam,44.75,63.575,29.8743,2,87.0006,15,0.09562,0.96354
adamax,58.35,54.6,39.8649,2,348.0024,13,0.22097,0.89062
ftrl,47.0,38.525,41.7684,2,261.0018,16,0.27593,0.92708
nadam,48.65,26.05,37.8046,2,217.5015,16,0.07088,0.97917
sgd,49.675,51.475,37.9283,2,261.0018,16,0.10113,0.96354
rmsprop,54.875,51.6,39.36,2,261.0018,16,0.0451,0.97917
adadelta,59.125,51.4,33.2494,2,130.5009,7,0.69216,0.5625
adagrad,51.25,49.525,42.1917,2,435.0031,16,0.34347,0.875
adam,56.9,46.575,43.2526,2,130.5009,16,0.10363,0.96354
adamax,50.725,44.3,31.0781,2,217.5015,16,0.14954,0.93229
ftrl,55.325,35.775,36.2453,2,391.5027,15,0.29335,0.90104
nadam,59.4,62.575,32.8283,2,348.0024,14,0.09955,0.97396
sgd,60.875,43.9,39.7451,2,217.5015,15,0.10286,0.97396
rmsprop,44.35,54.575,32.4496,2,87.0006,16,0.04054,0.97396
adadelta,48.075,52.275,34.2754,2,130.5009,14,0.66911,0.64583
adagrad,60.05,54.475,39.9573,2,391.5027,15,0.38058,0.78125
adam,50.95,51.325,35.9594,2,261.0018,15,0.11604,0.94792
adamax,59.3,49.225,38.888,2,435.0031,15,0.23542,0.85417
ftrl,45.625,50.05,34.9075,2,174.0012,16,0.2297,0.95312
nadam,61.325,62.45,37.2433,2,130.5009,15,0.08799,0.96875
sgd,30.725,56.75,47.6688,2,391.5027,16,0.13783,0.93229
rmsprop,55.15,53.95,31.2725,2,130.5009,15,0.05582,0.98438
adadelta,55.85,47.125,37.4938,2,304.5021,9,0.80686,0.52083
adagrad,55.55,23.575,39.0774,2,130.5009,14,0.32395,0.82812
adam,59.7,57.25,34.7698,2,217.5015,16,0.08785,0.95312
adamax,53.575,45.6,36.3267,2,391.5027,16,0.13874,0.94792
ftrl,59.7,61.375,29.501,2,261.0018,14,0.28124,0.90625
nadam,44.725,52.55,35.0216,2,87.0006,16,0.06734,0.96875
sgd,43.0,52.425,35.0033,2,43.5003,15,0.12504,0.9375
rmsprop,53.4,59.375,33.1958,2,130.5009,15,0.03187,0.98958
adadelta,53.175,33.95,41.4544,2,348.0024,8,0.87107,0.43229
adagrad,52.8,54.975,33.1518,2,174.0012,16,0.22475,0.90625
adam,52.575,27.7,46.0779,2,43.5003,16,0.09419,0.96875
adamax,49.475,59.475,36.4663,2,217.5015,14,0.13834,0.92708
ftrl,36.325,36.775,41.3119,2,348.0024,15,0.26138,0.92708
nadam,56.35,52.525,35.0608,2,130.5009,15,0.05199,0.98438
sgd,57.35,48.225,36.3287,2,174.0012,15,0.14324,0.92188
rmsprop,49.8,59.875,37.1542,2,217.5015,16,0.02584,0.98958
adadelta,53.3,48.05,35.9124,2,43.5003,8,0.74362,0.52604
adagrad,52.5,58.45,29.1793,2,130.5009,15,0.24805,0.88021
adam,47.975,55.075,33.3907,2,174.0012,16,0.10728,0.96875
adamax,46.025,52.7,34.9039,2,217.5015,14,0.1839,0.91667
ftrl,57.375,29.4,37.2599,2,174.0012,15,0.30575,0.88021
nadam,45.475,32.375,37.0839,2,174.0012,16,0.07653,0.98958
sgd,55.95,47.125,40.1046,2,217.5015,15,0.08264,0.97917
rmsprop,56.7,29.625,35.4831,2,304.5021,14,0.14133,0.94792
adadelta,56.575,26.525,41.2317,2,304.5021,5,1.11107,0.29167
adagrad,58.675,49.85,36.439,2,174.0012,14,0.22956,0.92708
adam,46.9,46.2,39.7094,2,261.0018,16,0.0927,0.95833
adamax,44.85,49.725,37.9216,2,348.0024,16,0.16425,0.92188
ftrl,46.175,58.675,34.6517,2,43.5003,16,0.19243,0.95312
nadam,48.875,63.35,34.9694,2,435.0031,16,0.10473,0.96354
sgd,51.0,55.025,32.3567,2,348.0024,15,0.11782,0.94792
rmsprop,58.275,53.7,37.2155,2,174.0012,16,0.03968,0.97917
adadelta,59.6,56.3,36.0848,2,174.0012,10,0.74906,0.54167
adagrad,43.55,62.1,29.4318,2,43.5003,16,0.28547,0.88021
adam,52.875,52.25,35.6633,2,261.0018,16,0.08461,0.95312
adamax,51.275,54.275,38.2599,2,217.5015,15,0.20053,0.90625
ftrl,55.7,55.025,35.8561,2,130.5009,16,0.22329,0.93229
nadam,57.25,35.075,33.1215,2,130.5009,15,0.06915,0.96875
sgd,56.5,49.725,44.296,2,435.0031,16,0.10902,0.95833
rmsprop,48.575,51.3,41.14,2,261.0018,16,0.10275,0.96875
adadelta,56.75,59.725,36.0302,2,348.0024,10,0.6427,0.58854
adagrad,53.55,54.25,31.4861,2,87.0006,14,0.28377,0.88021
adam,43.175,51.975,35.1604,2,174.0012,16,0.06921,0.97917
adamax,43.0,59.85,31.7216,2,174.0012,14,0.14781,0.94271
ftrl,54.375,50.95,36.1413,2,391.5027,14,0.25774,0.90625
nadam,55.25,57.025,35.9369,2,87.0006,16,0.05178,0.97917
sgd,40.2,50.475,38.3458,2,261.0018,16,0.10224,0.96354
rmsprop,53.075,55.125,40.7145,2,261.0018,16,0.14094,0.95833
adadelta,54.4,62.1,29.2336,2,130.5009,9,0.92695,0.46875
adagrad,59.525,30.875,43.1018,2,391.5027,13,0.39482,0.82812
adam,58.0,55.425,31.5067,2,43.5003,16,0.06226,0.97396
adamax,59.1,45.7,38.5638,2,87.0006,16,0.12135,0.9375
ftrl,46.65,49.225,40.7016,2,261.0018,15,0.33908,0.83854
nadam,58.75,54.775,36.308,2,217.5015,16,0.08346,0.96354
sgd,52.6,22.275,39.396,2,261.0018,16,0.08027,0.96875
rmsprop,55.325,23.45,40.4079,2,174.0012,14,0.12796,0.93229
adadelta,58.25,47.575,33.4587,2,43.5003,8,0.80162,0.46875
adagrad,49.575,56.525,39.7656,2,435.0031,15,0.38988,0.84375
adam,36.25,50.075,37.5837,2,87.0006,16,0.08039,0.96875
adamax,59.45,51.45,40.1112,2,261.0018,16,0.1501,0.94271
ftrl,55.55,56.45,36.8304,2,348.0024,15,0.25807,0.93229
nadam,38.0,40.75,39.7228,2,130.5009,15,0.08244,0.97396
sgd,57.9,51.4,36.9138,2,174.0012,15,0.07012,0.96875
rmsprop,58.325,27.05,40.6146,2,43.5003,16,0.09642,0.97917
adadelta,34.675,53.475,39.3996,2,391.5027,5,0.71397,0.58333
adagrad,56.875,30.0,32.2706,2,43.5003,15,0.27011,0.88542
adam,44.625,44.95,34.8717,2,174.0012,15,0.09091,0.96875
adamax,47.65,54.775,35.2669,2,435.0031,16,0.16112,0.92708
ftrl,51.75,59.0,33.4238,2,174.0012,16,0.30139,0.88021
nadam,56.7,53.575,41.913,2,174.0012,15,0.05268,0.98438
sgd,56.875,28.025,34.4845,2,87.0006,16,0.07118,0.96354
rmsprop,58.925,54.925,34.9569,2,87.0006,15,0.0922,0.96875
adadelta,49.875,22.925,40.8223,2,435.0031,6,0.9147,0.34896
adagrad,60.3,54.25,35.8297,2,87.0006,15,0.30893,0.84896
adam,48.075,46.4,39.6005,2,391.5027,16,0.17152,0.92708
adamax,44.35,50.425,46.2482,2,130.5009,16,0.12502,0.94792
ftrl,43.7,34.075,41.1386,2,391.5027,16,0.27012,0.9375
nadam,53.825,35.95,31.0266,2,87.0006,16,0.06373,0.97396
sgd,60.9,55.3,37.4781,2,217.5015,16,0.09467,0.97917
rmsprop,43.35,47.7,36.8076,2,391.5027,16,0.09107,0.97917
adadelta,55.825,24.725,40.0757,2,261.0018,6,1.03768,0.40625
adagrad,53.1,42.05,40.4791,2,261.0018,15,0.29721,0.88542
adam,58.875,46.325,40.856,2,391.5027,15,0.10397,0.96354
adamax,46.25,58.85,33.9989,2,261.0018,15,0.13688,0.94792
ftrl,53.225,39.025,35.2938,2,130.5009,15,0.2925,0.86458
nadam,52.7,46.475,39.1029,2,174.0012,15,0.07933,0.97917
sgd,50.25,49.375,34.4571,2,43.5003,16,0.05791,0.98438
rmsprop,59.825,41.1,40.7256,2,391.5027,16,0.10915,0.97396
adadelta,42.225,49.725,34.6481,2,43.5003,12,0.55858,0.64583
adagrad,46.175,45.975,39.478,2,217.5015,15,0.34637,0.85938
adam,57.8,54.575,38.4232,2,87.0006,16,0.07325,0.97396
adamax,54.925,45.375,44.598,2,174.0012,16,0.13669,0.96354
ftrl,55.85,27.625,37.1484,2,348.0024,16,0.22306,0.94271
nadam,48.475,48.95,31.3118,2,87.0006,16,0.07945,0.97917
sgd,55.925,58.675,33.362,2,174.0012,16,0.05508,0.98958
rmsprop,61.6,53.825,37.4874,2,43.5003,16,0.04917,0.96875
adadelta,59.4,29.475,37.1873,2,348.0024,6,0.87362,0.42188
adagrad,45.225,51.8,47.951,2,435.0031,14,0.37322,0.78646
adam,56.5,39.025,52.6882,2,261.0018,16,0.07691,0.97917
adamax,51.925,52.6,32.6776,2,87.0006,16,0.12089,0.94271
ftrl,53.3,47.0,39.8132,2,261.0018,16,0.23323,0.95312
nadam,39.3,44.65,43.4558,2,435.0031,14,0.10838,0.96875
sgd,55.15,54.475,41.5177,2,348.0024,16,0.14132,0.94271
rmsprop,58.225,43.2,38.5503,2,130.5009,16,0.03588,0.98438
adadelta,58.0,22.225,39.021,2,217.5015,7,0.78993,0.54688
adagrad,46.575,46.825,32.0611,2,43.5003,15,0.24865,0.89583
adam,50.9,58.775,36.0911,2,174.0012,16,0.09889,0.96875
adamax,53.8,46.475,32.0316,2,261.0018,15,0.14339,0.94792
ftrl,46.95,37.75,42.5396,2,174.0012,15,0.29575,0.92188
nadam,43.0,38.725,40.7415,2,174.0012,16,0.06352,0.97396
sgd,46.2,52.225,35.6868,2,304.5021,16,0.09289,0.96354
rmsprop,44.225,50.425,44.6616,2,261.0018,15,0.05948,0.97917
adadelta,57.45,30.65,40.6717,2,435.0031,10,0.56194,0.61979
adagrad,56.175,48.05,42.6366,2,435.0031,13,0.37221,0.78646
adam,56.6,30.0,36.392,2,261.0018,16,0.08491,0.97917
adamax,52.275,46.25,42.8288,2,261.0018,16,0.16761,0.92188
ftrl,56.4,57.125,35.1826,2,174.0012,15,0.2857,0.91667
nadam,51.25,23.5,41.8427,2,217.5015,16,0.07534,0.96875
sgd,48.525,30.6,36.6236,2,304.5021,16,0.12268,0.95312
rmsprop,43.6,46.925,37.0948,2,43.5003,16,0.0825,0.97396
adadelta,49.175,58.55,38.2931,2,348.0024,10,0.82741,0.39062
adagrad,53.0,61.475,37.4975,2,261.0018,14,0.24282,0.89583
adam,57.675,52.25,37.1228,2,87.0006,16,0.07037,0.96875
adamax,52.225,25.85,41.6292,2,435.0031,16,0.15241,0.94271
ftrl,54.95,41.725,35.6811,2,261.0018,14,0.29108,0.86979
nadam,58.9,38.425,36.2692,2,174.0012,16,0.05972,0.97917
sgd,57.225,59.225,40.4846,2,261.0018,13,0.11233,0.95312
rmsprop,55.925,40.575,31.8268,2,130.5009,16,0.07947,0.95833
adadelta,51.25,62.075,35.4096,2,391.5027,11,0.62,0.64062
adagrad,53.95,54.275,36.0557,2,304.5021,12,0.33067,0.77083
adam,56.125,55.625,35.5644,2,261.0018,15,0.12258,0.94271
