optimizer,cpu,memory,time,epochs,predictions,dataset,loss,accuracy
adam,51.45,36.575,31.0906,2,130.5009,16,0.06282,0.97396
adamax,37.675,57.325,33.0891,2,130.5009,15,0.09022,0.97396
ftrl,50.775,45.4,40.2155,2,261.0018,16,0.2935,0.88021
nadam,47.075,56.0,37.1988,2,87.0006,16,0.08574,0.97917
sgd,43.625,48.275,44.2743,2,348.0024,16,0.08996,0.96354
rmsprop,43.35,59.475,32.5267,2,261.0018,16,0.0574,0.97917
adadelta,49.325,64.225,33.0498,2,130.5009,11,0.78872,0.48438
adagrad,45.175,46.05,40.3212,2,87.0006,13,0.21222,0.90625
adam,44.35,54.15,34.4215,2,43.5003,16,0.0719,0.96875
adamax,50.975,51.95,42.382,2,261.0018,16,0.17011,0.91667
ftrl,38.225,59.1,32.0039,2,391.5027,14,0.26837,0.92188
nadam,48.45,52.675,42.4602,2,217.5015,15,0.09581,0.95833
sgd,45.95,46.65,37.8788,2,304.5021,16,0.11944,0.95312
rmsprop,44.4,57.175,36.9458,2,87.0006,16,0.05199,0.98438
adadelta,36.725,53.575,38.2357,2,348.0024,7,0.86103,0.44271
adagrad,46.925,24.8,40.8044,2,174.0012,15,0.31456,0.90625
adam,46.15,53.0,33.0598,2,43.5003,14,0.05928,0.98958
adamax,46.625,59.525,35.2066,2,174.0012,15,0.12969,0.95833
ftrl,44.05,48.075,43.77,2,261.0018,15,0.31973,0.90625
nadam,45.825,58.7,35.0057,2,130.5009,15,0.06855,0.97917
sgd,40.625,63.375,32.586,2,435.0031,15,0.13533,0.94792
rmsprop,51.625,51.225,38.9696,2,348.0024,16,0.14589,0.94792
adadelta,38.925,59.65,32.9444,2,304.5021,10,0.7118,0.5625
adagrad,51.85,49.075,38.2665,2,174.0012,15,0.22706,0.94271
adam,49.475,59.375,34.5989,2,391.5027,16,0.12754,0.95833
adamax,39.7,45.575,37.453,2,43.5003,15,0.10058,0.95312
ftrl,38.3,52.65,41.4885,2,304.5021,15,0.29728,0.89062
nadam,37.575,56.075,34.8516,2,130.5009,14,0.09961,0.95833
sgd,41.175,60.275,40.4133,2,348.0024,16,0.11896,0.94792
rmsprop,47.925,29.35,34.8298,2,43.5003,16,0.06203,0.97917
adadelta,51.975,26.175,41.2535,2,87.0006,7,0.76132,0.50521
adagrad,42.475,50.725,32.0072,2,174.0012,16,0.27827,0.89583
adam,30.525,58.95,35.2719,2,130.5009,16,0.05486,0.97917
adamax,49.25,54.95,35.3921,2,304.5021,14,0.1417,0.9375
ftrl,38.75,47.775,36.7409,2,130.5009,15,0.25071,0.88542
nadam,35.4,50.975,43.0193,2,391.5027,16,0.11544,0.94271
sgd,40.625,56.4,31.6123,2,130.5009,16,0.07698,0.96875
rmsprop,46.225,49.225,40.226,2,391.5027,16,0.0399,0.98958
adadelta,50.675,26.1,45.6865,2,391.5027,9,0.61756,0.64062
adagrad,34.2,50.675,33.6796,2,130.5009,15,0.24298,0.90625
adam,34.925,52.65,51.2876,2,174.0012,15,0.07615,0.97396
adamax,45.85,54.375,39.6,2,261.0018,15,0.13713,0.97917
ftrl,44.725,52.225,37.4005,2,174.0012,16,0.2145,0.95312
nadam,49.7,52.675,33.3968,2,348.0024,15,0.07139,0.96875
sgd,43.525,54.075,33.6802,2,217.5015,16,0.07617,0.96354
rmsprop,52.25,56.175,36.3064,2,217.5015,15,0.1184,0.96354
adadelta,36.975,41.875,37.5151,2,391.5027,8,0.97092,0.48438
adagrad,52.325,54.375,37.2467,2,348.0024,12,0.38845,0.77604
adam,51.8,51.4,37.3853,2,174.0012,16,0.08852,0.97396
adamax,52.125,47.75,41.2449,2,391.5027,16,0.1519,0.92188
ftrl,49.35,54.15,37.4464,2,348.0024,16,0.22946,0.9375
nadam,40.1,52.075,36.7383,2,261.0018,16,0.09377,0.97396
sgd,47.625,50.675,43.3602,2,261.0018,16,0.0772,0.96354
rmsprop,42.85,52.475,31.1906,2,43.5003,15,0.03621,0.99479
adadelta,44.1,55.425,33.0341,2,87.0006,7,0.77335,0.45312
adagrad,49.6,26.875,38.3233,2,435.0031,12,0.3352,0.86458
adam,41.525,53.75,38.0817,2,348.0024,15,0.12486,0.94792
adamax,40.65,47.325,33.6016,2,43.5003,14,0.11134,0.95833
ftrl,47.475,61.925,32.8664,2,261.0018,16,0.24979,0.92708
nadam,51.425,62.75,33.8397,2,130.5009,15,0.07739,0.97917
sgd,51.675,58.35,35.0753,2,174.0012,16,0.09111,0.97917
rmsprop,45.425,53.625,35.7635,2,261.0018,15,0.08226,0.96875
adadelta,41.65,53.325,40.1235,2,348.0024,9,0.64183,0.56771
adagrad,46.3,36.25,30.2077,2,87.0006,13,0.30476,0.84896
adam,45.475,54.5,36.307,2,348.0024,16,0.08733,0.97396
adamax,47.1,31.75,35.1641,2,435.0031,15,0.16886,0.94271
ftrl,51.375,19.325,38.8134,2,43.5003,15,0.25433,0.91667
nadam,45.25,53.325,38.9272,2,87.0006,16,0.09217,0.95833
sgd,50.95,51.2,42.1374,2,391.5027,15,0.11002,0.95312
rmsprop,47.425,58.45,34.2302,2,130.5009,16,0.02479,0.98958
adadelta,50.45,36.525,34.5172,2,304.5021,11,0.61153,0.65625
adagrad,46.075,47.85,42.6717,2,348.0024,15,0.32026,0.82292
adam,36.875,56.2,36.1472,2,348.0024,15,0.10325,0.96875
adamax,42.85,65.325,34.1317,2,435.0031,15,0.19158,0.92708
ftrl,52.8,62.675,39.5628,2,435.0031,15,0.26696,0.91667
nadam,44.475,25.525,41.0624,2,391.5027,16,0.13828,0.9375
sgd,44.8,34.825,37.8864,2,261.0018,16,0.1067,0.95833
rmsprop,41.9,50.55,44.8947,2,261.0018,16,0.01917,0.98958
adadelta,51.95,54.3,42.2481,2,130.5009,9,0.77196,0.48438
adagrad,46.5,37.775,32.548,2,43.5003,15,0.29028,0.88021
adam,43.8,56.7,33.16,2,43.5003,16,0.08966,0.96354
adamax,50.95,56.25,32.893,2,43.5003,15,0.09785,0.98438
ftrl,41.125,59.7,34.5261,2,348.0024,16,0.27168,0.92188
nadam,52.0,20.275,44.1509,2,348.0024,16,0.07235,0.96875
sgd,49.25,53.425,33.6026,2,87.0006,16,0.05747,0.98438
rmsprop,47.225,30.175,33.7447,2,174.0012,15,0.04021,0.97917
adadelta,47.2,51.6,41.4685,2,391.5027,9,0.71993,0.52604
adagrad,45.45,26.825,36.2233,2,304.5021,14,0.25686,0.86458
adam,51.575,33.175,30.1623,2,87.0006,16,0.06437,0.97396
adamax,50.75,26.1,47.1647,2,435.0031,16,0.11079,0.97917
ftrl,52.35,56.75,39.9123,2,87.0006,15,0.23079,0.9375
nadam,48.0,44.45,40.8566,2,391.5027,15,0.10408,0.96875
sgd,51.725,27.55,36.6706,2,174.0012,16,0.05012,0.98438
rmsprop,46.3,60.275,35.4603,2,304.5021,16,0.04709,0.97917
adadelta,48.6,23.15,40.5886,2,174.0012,5,1.01373,0.3125
adagrad,42.375,22.3,41.7572,2,174.0012,14,0.32845,0.83333
adam,49.925,39.65,32.4126,2,87.0006,16,0.06564,0.97396
adamax,40.75,51.15,36.9597,2,261.0018,16,0.14402,0.96875
ftrl,49.975,68.8,32.3152,2,304.5021,13,0.25678,0.94271
nadam,43.875,46.725,33.5784,2,130.5009,16,0.09308,0.95833
sgd,49.95,57.575,31.9752,2,87.0006,16,0.06992,0.98958
rmsprop,50.7,53.175,31.8929,2,130.5009,16,0.17248,0.94792
adadelta,39.35,52.15,39.7206,2,261.0018,8,0.7436,0.51562
adagrad,45.675,34.725,36.3491,2,261.0018,15,0.37354,0.79167
adam,52.475,46.3,41.616,2,217.5015,16,0.08969,0.97396
adamax,48.15,55.5,32.3547,2,217.5015,14,0.18384,0.92708
ftrl,46.425,49.9,40.1533,2,174.0012,15,0.22742,0.94792
nadam,50.5,22.725,39.2626,2,130.5009,16,0.09377,0.97396
sgd,45.9,34.0,38.2841,2,217.5015,16,0.09977,0.95833
rmsprop,43.15,30.25,42.8209,2,130.5009,15,0.01821,0.98958
adadelta,34.35,53.8,32.6292,2,43.5003,10,0.74438,0.52083
adagrad,51.0,52.025,35.7823,2,391.5027,15,0.26527,0.88021
adam,46.675,50.15,37.4801,2,87.0006,15,0.0726,0.97396
adamax,36.85,59.8,38.7843,2,304.5021,14,0.1856,0.92708
ftrl,27.475,59.05,29.8436,2,130.5009,16,0.25358,0.92188
nadam,45.975,62.625,36.6282,2,87.0006,16,0.04464,0.98438
sgd,48.8,56.875,36.7676,2,348.0024,15,0.10412,0.97396
rmsprop,51.175,56.65,36.2581,2,261.0018,15,0.06235,0.97396
adadelta,43.9,56.25,42.0811,2,391.5027,10,0.52532,0.70312
adagrad,46.775,44.9,35.5187,2,217.5015,14,0.26228,0.90625
adam,44.525,56.85,39.4149,2,348.0024,16,0.08553,0.98438
adamax,38.45,55.55,32.4892,2,348.0024,15,0.15864,0.92708
ftrl,48.85,33.275,41.4478,2,130.5009,16,0.25146,0.92188
nadam,39.7,57.5,37.0854,2,43.5003,14,0.04631,0.98438
sgd,51.775,46.85,44.4561,2,391.5027,11,0.09353,0.95312
rmsprop,48.15,64.225,30.7832,2,130.5009,16,0.00643,0.99479
adadelta,49.35,25.95,41.2203,2,174.0012,8,0.75476,0.55208
adagrad,49.55,60.8,29.1123,2,43.5003,15,0.2809,0.88021
adam,48.8,55.2,42.6108,2,348.0024,16,0.11509,0.9375
adamax,38.525,55.075,40.2437,2,217.5015,16,0.15299,0.95833
ftrl,50.275,43.3,40.7699,2,87.0006,16,0.24655,0.93229
nadam,34.225,45.8,39.969,2,130.5009,15,0.11284,0.94792
sgd,46.15,53.125,32.8941,2,43.5003,16,0.0697,0.97917
rmsprop,48.175,54.625,35.8633,2,435.0031,16,0.07066,0.96875
adadelta,40.525,49.925,41.5635,2,435.0031,4,0.81251,0.52083
adagrad,40.275,47.05,40.4073,2,87.0006,16,0.256,0.89583
adam,44.35,49.075,36.6572,2,130.5009,16,0.07642,0.97917
adamax,51.85,55.225,44.4007,2,261.0018,16,0.19108,0.93229
ftrl,51.3,50.275,37.7141,2,174.0012,16,0.22687,0.9375
nadam,36.875,49.425,43.489,2,391.5027,16,0.0511,0.99479
sgd,45.5,47.225,42.4501,2,348.0024,16,0.15051,0.94271
rmsprop,48.525,51.4,35.8755,2,348.0024,14,0.07238,0.97396
adadelta,42.4,54.8,35.9479,2,304.5021,4,0.77865,0.46875
adagrad,48.325,36.775,36.165,2,348.0024,16,0.31901,0.875
adam,43.575,52.65,35.4633,2,43.5003,16,0.05002,0.98438
adamax,37.575,52.5,40.5756,2,174.0012,16,0.13227,0.95312
ftrl,48.4,47.9,41.9062,2,174.0012,16,0.2261,0.94271
nadam,50.625,57.7,43.0334,2,391.5027,15,0.15281,0.94792
sgd,44.475,51.75,30.813,2,174.0012,15,0.1075,0.96875
rmsprop,33.2,50.0,38.844,2,174.0012,16,0.04533,0.96875
adadelta,44.8,43.15,39.5736,2,348.0024,7,1.2915,0.25
adagrad,30.325,63.95,29.6697,2,43.5003,16,0.23143,0.9375
adam,41.275,55.575,33.0486,2,261.0018,15,0.09223,0.96875
adamax,51.275,56.2,38.9232,2,391.5027,16,0.12803,0.95833
ftrl,42.3,57.3,34.8789,2,43.5003,15,0.24267,0.92708
nadam,46.25,38.8,37.8968,2,304.5021,16,0.10609,0.96875
sgd,45.325,51.05,34.1903,2,130.5009,15,0.08088,0.97396
rmsprop,48.3,52.6,44.8851,2,217.5015,16,0.1796,0.95833
adadelta,31.575,56.725,38.1084,2,435.0031,5,0.92919,0.46354
adagrad,42.25,54.325,39.2181,2,174.0012,14,0.3796,0.84375
adam,43.625,37.925,36.8972,2,217.5015,15,0.07632,0.96354
adamax,48.3,61.2,30.3755,2,130.5009,16,0.13452,0.95312
ftrl,45.8,27.425,41.8569,2,391.5027,16,0.32308,0.86979
nadam,47.75,40.05,35.7664,2,435.0031,16,0.09748,0.96875
sgd,50.15,26.95,34.8088,2,348.0024,16,0.09449,0.95833
rmsprop,51.0,63.275,35.0787,2,391.5027,16,0.10807,0.96875
adadelta,50.85,33.175,51.3708,2,435.0031,8,0.83837,0.47917
adagrad,48.275,52.075,34.4283,2,435.0031,13,0.35912,0.8125
adam,50.825,49.1,43.9677,2,130.5009,15,0.08926,0.95833
adamax,48.8,61.25,33.2936,2,130.5009,16,0.13096,0.97917
ftrl,43.825,29.275,38.1097,2,348.0024,16,0.29975,0.90104
nadam,47.45,62.825,30.2116,2,87.0006,16,0.05915,0.98958
sgd,35.475,53.225,36.5064,2,348.0024,15,0.08765,0.95312
rmsprop,52.15,62.475,31.451,2,174.0012,16,0.03223,0.98958
adadelta,51.3,52.525,38.7126,2,391.5027,4,0.76382,0.45833
adagrad,40.725,54.0,31.6611,2,217.5015,14,0.31742,0.83854
adam,51.5,53.725,39.5588,2,391.5027,16,0.07385,0.97917
adamax,44.95,51.65,39.0186,2,130.5009,14,0.11044,0.94792
ftrl,45.175,51.65,39.1928,2,217.5015,16,0.29813,0.89062
nadam,42.0,54.9,46.4433,2,391.5027,16,0.10078,0.95312
sgd,48.95,59.125,38.233,2,391.5027,16,0.09282,0.95312
rmsprop,42.5,30.8,35.9749,2,130.5009,15,0.03332,0.98438
adadelta,50.225,45.3,44.1785,2,304.5021,7,0.78362,0.52083
adagrad,50.575,50.4,46.8563,2,391.5027,13,0.43009,0.76562
adam,32.975,55.7,34.6023,2,217.5015,15,0.14519,0.92708
adamax,47.8,45.4,38.4188,2,304.5021,15,0.13675,0.94271
ftrl,51.8,54.25,37.0495,2,130.5009,16,0.2712,0.92708
nadam,48.425,26.925,34.1472,2,217.5015,15,0.09567,0.95312
sgd,43.625,52.875,42.142,2,435.0031,16,0.11147,0.94792
rmsprop,48.7,26.875,37.2224,2,435.0031,16,0.0739,0.97396
adadelta,39.425,51.075,41.0742,2,174.0012,6,0.7026,0.56771
adagrad,50.525,42.675,35.6918,2,43.5003,15,0.22633,0.92188
adam,52.8,40.35,52.947,2,435.0031,14,0.11418,0.94792
adamax,41.375,49.175,35.5448,2,217.5015,15,0.16179,0.90625
ftrl,43.1,57.0,37.1696,2,304.5021,15,0.33765,0.86458
nadam,48.025,49.325,37.3862,2,43.5003,16,0.03777,1.0
sgd,45.35,57.375,30.2944,2,87.0006,16,0.06714,0.98438
rmsprop,43.4,25.625,40.7604,2,87.0006,16,0.04225,0.98438
adadelta,47.425,47.425,35.8439,2,217.5015,6,0.87908,0.51042
adagrad,47.4,46.2,39.278,2,261.0018,16,0.33329,0.79688
adam,42.575,52.025,36.9043,2,217.5015,16,0.06436,0.98958
adamax,39.825,50.75,42.4447,2,174.0012,16,0.13083,0.9375
ftrl,40.875,48.55,33.4776,2,130.5009,15,0.19223,0.96354
nadam,37.95,48.175,39.2898,2,348.0024,15,0.07935,0.97917
sgd,39.25,50.725,31.0471,2,43.5003,16,0.07994,0.97396
rmsprop,50.425,50.15,36.7997,2,130.5009,15,0.03891,0.99479
adadelta,36.325,59.05,34.2751,2,217.5015,7,0.72543,0.55208
adagrad,46.85,34.25,36.6905,2,217.5015,16,0.29552,0.85417
adam,48.125,58.25,37.7502,2,174.0012,16,0.09477,0.96354
adamax,50.425,56.25,36.1777,2,348.0024,15,0.11962,0.97396
ftrl,48.6,22.35,37.1145,2,87.0006,15,0.27993,0.89062
nadam,49.35,60.5,36.008,2,87.0006,16,0.08383,0.95312
sgd,39.025,60.4,31.1868,2,174.0012,14,0.07568,0.96875
rmsprop,38.7,51.325,38.9556,2,130.5009,16,0.02271,0.98438
adadelta,47.35,59.65,34.3576,2,391.5027,9,0.75288,0.49479
adagrad,40.55,54.125,27.7752,2,87.0006,15,0.24683,0.92708
adam,41.175,56.0,33.6056,2,43.5003,16,0.06374,0.97396
adamax,42.0,57.8,34.3203,2,348.0024,15,0.16332,0.91667
ftrl,39.475,49.625,34.8014,2,87.0006,15,0.20814,0.96875
nadam,44.3,61.05,32.0323,2,174.0012,15,0.08753,0.96354
sgd,40.5,46.425,42.2238,2,43.5003,15,0.09144,0.96875
rmsprop,45.2,46.625,34.3895,2,43.5003,15,0.13238,0.96875
adadelta,40.55,35.325,39.0592,2,217.5015,9,0.89058,0.39062
adagrad,47.05,29.975,40.1951,2,87.0006,14,0.33221,0.79688
adam,41.65,46.85,36.9155,2,130.5009,16,0.0744,0.96354
adamax,49.175,30.425,42.1871,2,435.0031,13,0.21794,0.89583
ftrl,49.725,55.1,37.394,2,391.5027,13,0.26241,0.90625
nadam,46.4,58.7,30.9225,2,130.5009,15,0.05765,0.97917
sgd,48.525,59.575,34.448,2,261.0018,16,0.08744,0.97396
rmsprop,50.425,47.5,39.7956,2,174.0012,16,0.04851,0.97396
adadelta,46.125,30.85,34.2478,2,43.5003,10,0.88276,0.45833
adagrad,49.3,60.05,33.0965,2,348.0024,14,0.37807,0.86979
adam,43.525,53.3,35.8181,2,348.0024,16,0.10799,0.96875
adamax,42.675,51.025,35.6436,2,174.0012,14,0.1441,0.93229
ftrl,51.275,61.05,38.267,2,391.5027,16,0.29203,0.91146
nadam,41.725,24.925,44.667,2,348.0024,14,0.11557,0.96354
sgd,45.825,56.125,35.9464,2,435.0031,15,0.09607,0.96875
rmsprop,39.75,42.875,42.9113,2,130.5009,16,0.02303,0.99479
adadelta,46.075,31.4,40.4421,2,261.0018,9,0.74444,0.45312
adagrad,44.125,58.875,33.2449,2,391.5027,14,0.29897,0.86979
adam,51.0,29.675,38.8537,2,391.5027,15,0.10495,0.94792
adamax,44.925,48.8,30.6172,2,43.5003,16,0.08122,0.97917
ftrl,45.675,45.975,42.4565,2,391.5027,16,0.27548,0.90625
nadam,46.975,28.125,35.9566,2,130.5009,16,0.05675,0.98438
sgd,40.5,60.4,27.902,2,130.5009,16,0.07703,0.97917
rmsprop,50.8,57.4,39.1156,2,217.5015,16,0.04002,0.97917
adadelta,40.225,46.125,43.4158,2,391.5027,7,0.80876,0.47917
adagrad,49.625,25.45,44.6254,2,130.5009,15,0.20828,0.92708
adam,50.95,34.95,35.9588,2,87.0006,16,0.09273,0.95833
adamax,46.2,30.025,41.9421,2,304.5021,16,0.12318,0.96875
ftrl,48.925,60.175,35.1888,2,435.0031,15,0.30607,0.88542
nadam,50.3,36.95,39.1683,2,174.0012,15,0.07492,0.96354
sgd,46.1,48.4,43.8209,2,435.0031,14,0.13878,0.92708
rmsprop,51.35,55.025,42.8724,2,391.5027,14,0.09286,0.94792
adadelta,43.675,36.95,37.7957,2,174.0012,11,0.68455,0.63542
adagrad,37.25,51.5,38.5709,2,435.0031,15,0.36466,0.83854
adam,46.375,36.475,35.9921,2,304.5021,16,0.12023,0.95833
adamax,39.2,60.475,35.5163,2,261.0018,15,0.18482,0.92708
ftrl,50.8,55.4,29.3584,2,43.5003,16,0.19017,0.96354
nadam,49.575,48.3,37.6517,2,261.0018,16,0.09034,0.97396
sgd,44.175,43.85,45.2431,2,435.0031,16,0.11023,0.96354
rmsprop,43.85,47.35,31.3577,2,261.0018,16,0.08282,0.97396
adadelta,46.6,52.925,38.1513,2,130.5009,11,0.67027,0.60938
adagrad,40.325,48.9,39.9108,2,435.0031,14,0.32548,0.83854
adam,42.625,60.05,35.8689,2,304.5021,16,0.06707,0.97917
adamax,48.525,56.8,40.5193,2,391.5027,14,0.22033,0.89583
ftrl,40.275,50.95,37.8488,2,391.5027,16,0.32016,0.86979
nadam,30.1,53.525,34.3058,2,130.5009,16,0.08859,0.96354
sgd,39.875,26.95,34.1993,2,43.5003,15,0.05357,0.98438
rmsprop,48.95,28.125,37.6171,2,174.0012,14,0.09616,0.97396
adadelta,37.475,47.25,37.7547,2,391.5027,8,1.24471,0.40104
adagrad,41.125,56.05,39.3153,2,304.5021,12,0.42211,0.70833
adam,50.925,25.425,43.9227,2,435.0031,16,0.13664,0.9375
adamax,48.575,49.625,37.859,2,261.0018,15,0.15445,0.96354
ftrl,45.1,45.35,38.7512,2,87.0006,16,0.19865,0.97396
nadam,42.025,34.75,40.0594,2,304.5021,16,0.08011,0.96875
sgd,46.8,27.0,39.2697,2,304.5021,16,0.09333,0.97396
rmsprop,50.925,47.725,39.9894,2,217.5015,14,0.14324,0.95833
adadelta,40.125,53.475,43.8475,2,391.5027,7,0.7967,0.47396
adagrad,47.475,60.575,32.595,2,261.0018,14,0.29453,0.88542
adam,44.625,57.975,36.9639,2,304.5021,16,0.11961,0.95833
adamax,44.4,40.1,37.942,2,217.5015,15,0.15828,0.92708
ftrl,49.55,31.25,32.6872,2,87.0006,16,0.27298,0.92708
nadam,41.875,52.15,40.4184,2,304.5021,16,0.06356,0.97917
sgd,47.25,61.55,32.6328,2,261.0018,15,0.10736,0.95312
rmsprop,49.175,49.525,38.4117,2,130.5009,15,0.03879,0.98958
adadelta,45.25,33.825,37.3563,2,174.0012,7,0.76198,0.51042
adagrad,47.25,57.425,37.0094,2,174.0012,13,0.30762,0.85938
adam,40.4,62.75,34.0562,2,130.5009,16,0.0828,0.97396
adamax,47.65,60.35,31.4677,2,217.5015,13,0.1221,0.95312
ftrl,45.0,48.45,39.5696,2,391.5027,15,0.29077,0.88021
nadam,50.05,54.125,41.3601,2,261.0018,15,0.09886,0.96354
sgd,48.35,23.95,43.9494,2,348.0024,15,0.10106,0.95833
rmsprop,48.4,32.175,38.8625,2,304.5021,15,0.08368,0.95312
adadelta,47.825,25.5,36.5699,2,43.5003,6,0.81189,0.48958
adagrad,38.95,50.475,41.4583,2,435.0031,14,0.32632,0.88021
adam,47.725,29.375,42.6027,2,348.0024,15,0.07966,0.95312
adamax,46.475,28.15,36.8416,2,261.0018,15,0.22401,0.89062
ftrl,43.4,59.05,36.9175,2,304.5021,15,0.21911,0.94271
nadam,49.5,54.95,38.9412,2,304.5021,13,0.07929,0.98438
sgd,50.475,59.475,41.0409,2,435.0031,15,0.09226,0.95312
rmsprop,50.175,53.625,32.3399,2,261.0018,16,0.08599,0.96875
adadelta,41.8,49.825,39.6445,2,304.5021,7,0.75773,0.57812
adagrad,44.425,37.075,32.428,2,174.0012,14,0.23231,0.93229
adam,38.1,49.75,40.3854,2,261.0018,14,0.07115,0.97396
adamax,50.525,27.4,36.3973,2,130.5009,16,0.17336,0.91146
ftrl,46.85,61.375,39.5613,2,261.0018,16,0.31387,0.88021
nadam,42.1,27.0,50.3186,2,391.5027,16,0.07365,0.97396
sgd,46.05,28.2,37.1878,2,174.0012,16,0.07737,0.96875
rmsprop,45.675,53.675,34.4767,2,217.5015,14,0.05601,0.97396
adadelta,39.525,59.65,39.4996,2,304.5021,10,0.77806,0.47917
adagrad,49.8,52.175,41.1812,2,391.5027,14,0.26712,0.83854
adam,50.825,23.4,42.5155,2,304.5021,15,0.10276,0.97396
adamax,48.8,49.4,49.5572,2,261.0018,16,0.08283,0.97396
ftrl,52.375,56.25,36.9619,2,217.5015,16,0.25769,0.91146
nadam,45.125,42.3,31.5447,2,87.0006,16,0.05334,0.97917
sgd,34.675,55.6,36.9855,2,217.5015,16,0.11407,0.94792
rmsprop,42.1,59.425,38.252,2,130.5009,16,0.10032,0.97396
adadelta,42.9,49.1,35.2158,2,87.0006,6,0.75907,0.52083
adagrad,43.625,52.625,30.0776,2,43.5003,14,0.24862,0.91146
adam,44.8,34.8,41.6627,2,348.0024,14,0.1518,0.91667
adamax,43.8,35.525,37.1425,2,261.0018,15,0.13595,0.96875
ftrl,50.925,49.325,40.7863,2,130.5009,14,0.32013,0.84896
nadam,48.525,32.475,37.0637,2,217.5015,13,0.13143,0.9375
sgd,49.4,34.25,28.8822,2,87.0006,16,0.09778,0.95833
rmsprop,39.375,49.625,40.2626,2,435.0031,15,0.06442,0.97396
adadelta,43.75,32.525,31.7223,2,43.5003,11,0.83768,0.43229
adagrad,40.275,51.65,31.5843,2,87.0006,14,0.26918,0.91146
adam,40.325,61.0,30.9935,2,261.0018,15,0.08199,0.96875
adamax,49.0,55.85,44.5396,2,391.5027,14,0.17888,0.92188
ftrl,42.225,47.975,36.5561,2,174.0012,16,0.24208,0.9375
nadam,40.25,49.175,36.2967,2,174.0012,15,0.08906,0.96875
sgd,42.7,50.85,35.4953,2,174.0012,15,0.05362,0.97917
rmsprop,43.075,55.525,33.4724,2,174.0012,16,0.05305,0.97917
adadelta,44.925,51.05,33.4362,2,87.0006,11,0.61443,0.66146
adagrad,40.525,24.525,38.6203,2,217.5015,15,0.28424,0.86979
adam,49.75,30.575,38.9392,2,348.0024,16,0.07882,0.96875
adamax,47.775,47.525,35.2682,2,43.5003,15,0.10419,0.95312
ftrl,47.6,65.15,29.3041,2,174.0012,16,0.23343,0.92188
nadam,44.35,62.775,36.3222,2,174.0012,16,0.08303,0.97396
sgd,50.175,61.5,31.4962,2,87.0006,16,0.08618,0.97396
rmsprop,42.8,55.025,43.4323,2,87.0006,16,0.06807,0.95833
adadelta,51.375,59.45,38.1441,2,130.5009,12,0.73894,0.53125
adagrad,49.35,45.075,45.6379,2,391.5027,14,0.38369,0.77604
adam,38.425,60.525,32.458,2,348.0024,14,0.11762,0.95833
adamax,43.675,59.8,35.1572,2,304.5021,16,0.16074,0.94792
ftrl,36.75,49.1,40.8563,2,348.0024,15,0.33355,0.82812
nadam,43.2,47.875,37.5175,2,304.5021,16,0.05621,0.98958
sgd,37.65,45.8,39.9002,2,217.5015,15,0.11973,0.94271
rmsprop,51.225,57.025,37.4268,2,130.5009,16,0.05217,0.97917
adadelta,44.9,57.625,37.0567,2,217.5015,6,0.7298,0.51042
adagrad,51.15,23.525,38.7816,2,304.5021,16,0.25701,0.89062
adam,36.475,55.6,38.3403,2,348.0024,16,0.14296,0.94792
adamax,44.575,38.5,44.2358,2,348.0024,15,0.20808,0.89062
ftrl,50.525,49.45,41.9821,2,435.0031,16,0.31375,0.875
nadam,40.25,52.75,37.8774,2,87.0006,16,0.0885,0.97396
sgd,51.05,54.025,37.5148,2,391.5027,16,0.11429,0.94271
rmsprop,41.625,50.55,40.5258,2,304.5021,16,0.04726,0.98438
adadelta,47.3,35.0,33.2496,2,174.0012,9,0.69182,0.54688
adagrad,45.925,50.6,41.1333,2,391.5027,16,0.32432,0.83333
adam,50.425,26.75,38.09,2,87.0006,16,0.03762,0.98438
adamax,41.3,49.775,32.5069,2,130.5009,15,0.13532,0.95312
ftrl,47.3,46.075,32.8229,2,87.0006,16,0.20067,0.95312
nadam,44.25,47.85,38.005,2,435.0031,15,0.12206,0.9375
sgd,27.625,57.975,32.524,2,130.5009,15,0.08055,0.95833
rmsprop,42.175,51.775,35.7123,2,217.5015,14,0.25397,0.92708
adadelta,47.075,46.45,34.6012,2,130.5009,14,0.59726,0.66146
adagrad,48.475,29.775,36.798,2,174.0012,15,0.36557,0.80729
adam,42.025,52.75,35.2737,2,261.0018,16,0.06116,0.98438
adamax,39.95,54.225,35.9142,2,435.0031,15,0.18148,0.9375
ftrl,50.775,59.125,38.4944,2,261.0018,15,0.29102,0.92188
nadam,50.9,20.725,42.7092,2,261.0018,16,0.09661,0.97396
sgd,47.675,51.125,44.4846,2,391.5027,15,0.11221,0.96354
rmsprop,43.675,28.325,36.8989,2,217.5015,16,0.08361,0.96875
adadelta,50.65,61.075,38.1686,2,304.5021,7,0.70728,0.54167
adagrad,40.35,48.925,38.3296,2,87.0006,16,0.29038,0.85417
adam,38.1,54.775,36.1164,2,304.5021,16,0.07752,0.96354
adamax,50.975,52.35,34.1454,2,174.0012,16,0.11629,0.97396
ftrl,41.475,26.2,48.2273,2,348.0024,15,0.3405,0.86458
nadam,37.35,43.55,39.4684,2,130.5009,16,0.05591,0.97917
sgd,47.8,28.725,40.9719,2,391.5027,16,0.10822,0.96875
rmsprop,44.175,35.5,40.9457,2,435.0031,16,0.09919,0.94792
adadelta,44.0,61.25,37.9588,2,348.0024,7,0.75199,0.52083
